[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/TranslateYou-_v19.0-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
f6bfbafba33425ee   13 of  40   androidx/emoji2/text/DefaultEmojiCompatConfig$DefaultEmojiCompatConfigFactory
26d0657fe7680e58   15 of  23   androidx/compose/ui/layout/InnermostInsetsRulers
28d34a04902af85d    4 of  38   kotlinx/serialization/internal/ListLikeDescriptor
a90adf28e9a11522    1 of   4   androidx/compose/ui/platform/ViewCompositionStrategy$DisposeOnDetachedFromWindowOrReleasedFromPool$installFor$1
df0a88c9e718fa7f    6 of  38   kotlinx/coroutines/sync/MutexKt
a0d990bc486c92a0   24 of  40   androidx/compose/ui/text/style/TextAlign
9066e61d45547985   37 of 239   androidx/collection/ArraySet
21cbbc83740fe3ed  151 of 469   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNode
87f577ee8193bb23    2 of  16   androidx/compose/ui/platform/AndroidComposeView$resendMotionEventRunnable$1
2177267fe04cade8   78 of 381   kotlin/collections/ArrayDeque
59850e0a90b08d8e    1 of  11   androidx/compose/ui/autofill/FillableData
1f7ebb5865eceb79    1 of   3   androidx/emoji2/text/EmojiCompat$InitCallback
613da77505d58924    1 of   3   androidx/lifecycle/SavedStateHandleSupport$special$$inlined$Key$3
b5c6125170955db9   19 of  19   androidx/compose/foundation/text/selection/SimpleLayoutKt$SimpleLayout$1$1
8389fb5d06f2349a    3 of   3   androidx/compose/ui/text/TextRange$Companion
e9c91bfe1b00638a    4 of   8   kotlinx/coroutines/flow/internal/FusibleFlow$DefaultImpls
1aeef69330d0566d    9 of  95   androidx/compose/runtime/snapshots/tooling/SnapshotObserverKt
fa9da8ec60223893    1 of   8   kotlinx/coroutines/JobSupport$AwaitContinuation
5aa8c201ba492826    4 of  23   androidx/compose/ui/graphics/AndroidImageBitmap
bbdcfcd7d2833f4f    6 of  66   androidx/compose/foundation/MagnifierElement
ff9e907b941b512e    3 of   3   androidx/compose/ui/text/input/InputMethodManagerImpl$imm$2
5a2a1b622c6be7f2   14 of  48   okhttp3/internal/http/HttpMethod
1c60837b9d6b68a6    7 of  10   androidx/compose/ui/platform/ViewTreeHostDefaultProvider
b3dbf30294eebee0   11 of 304   androidx/collection/IntList
aaa2962edfdec988    1 of   5   androidx/profileinstaller/ProfileVersion
4b3600b73fea1eb7    5 of  19   net/youapps/translation_engines/Language$$serializer
d8df5cfee5a96b54    2 of   2   androidx/compose/animation/core/SuspendAnimationKt$animate$4
077b350e2f62f7f3    3 of   4   androidx/compose/foundation/lazy/LazyListPrefetchStrategyKt
70493307dea9d701    5 of   7   androidx/compose/foundation/interaction/MutableInteractionSourceImpl
0013351a438b1c65    2 of   2   kotlinx/coroutines/scheduling/CoroutineScheduler$Companion
d3f7aaec02e3f114    8 of  46   androidx/compose/runtime/saveable/SaveableStateRegistryWrapper
b957c50a3d89cb38    4 of  19   androidx/compose/ui/graphics/vector/PathNode$MoveTo
a661a66f97a2dd41    1 of   2   androidx/compose/ui/platform/AndroidPlatformTextInputSession$startInputMethod$1
d36a34b0dc6b915e   57 of  85   androidx/startup/AppInitializer
618e463b8e5f8318    2 of   4   androidx/compose/ui/window/AndroidPopup_androidKt$LocalIsInPopupLayout$1
f261a802f7e44772    9 of  10   androidx/compose/foundation/text/CoreTextFieldKt$CoreTextField$5$1$2
d2f292cf2da26763   31 of 129   androidx/compose/animation/EnterExitTransitionModifierNode
dccccb8f2baf77e8    2 of   3   androidx/lifecycle/viewmodel/CreationExtras$Empty
5004dac248e8492a    4 of   6   androidx/compose/ui/layout/LayoutModifierImpl
f9e4eaa4b42e2c69    2 of  11   androidx/compose/ui/layout/ComposableSingletons$SubcomposeLayoutKt$lambda$641200809$1
e44b2d5cb9e6bbfc    1 of 101   androidx/core/math/MathUtils
19c843b1f682c7f4    5 of   5   androidx/compose/ui/node/NodeCoordinator$invalidateParentLayer$1
0d052ea470b19802   98 of 316   com/bnyro/translate/ui/components/LanguageSelectorKt
3c939690ce6e2f77   23 of  91   androidx/compose/ui/graphics/layer/ChildLayerDependenciesTracker
5375a080a4befc6b   12 of  18   androidx/navigation/compose/ComposeNavigator
e2ce0ab8270f6459   26 of  44   androidx/compose/animation/core/AnimationVector4D
33cd096179dba85f   32 of 101   okhttp3/Request$Builder
5c4e272271206167    3 of   7   androidx/sqlite/db/framework/FrameworkSQLiteStatement
234a124ee3ae5999    4 of  94   androidx/room/coroutines/PassthroughConnection
e68c41460affe60c    6 of  30   androidx/compose/ui/input/nestedscroll/NestedScrollSource
2fb089f92be7e692    3 of  66   androidx/sqlite/db/SupportSQLiteOpenHelper$Callback
4bc826ced066365d    6 of   8   androidx/compose/animation/AnimatedVisibilityKt$AnimatedVisibilityImpl$2$1
b7caad53cc403d99    2 of   2   androidx/compose/runtime/ComposeRuntimeFlags
ead97b3713f5695b    6 of  20   androidx/compose/runtime/external/kotlinx/collections/immutable/internal/DeltaCounter
89ace10e6d806e63    1 of   1   androidx/compose/runtime/internal/System_jvmKt
eefc703ebfbd4a3c   45 of 1082   kotlin/collections/ArraysKt___ArraysJvmKt
0707218536161bd2   20 of 213   androidx/compose/runtime/ComposablesKt
b1e4e2e57ffdc7b6    6 of  50   androidx/compose/runtime/internal/AtomicAwaitersCount
8c4b9308c0b354ba    2 of   2   androidx/navigation/compose/ComposeNavigator$Companion
e819c78afd0159d9    1 of   6   okhttp3/internal/http2/PushObserver$Companion$PushObserverCancel
343b71f32bdc2558    7 of  10   kotlinx/coroutines/scheduling/CoroutineScheduler$WorkerState
c6e5bf24ab53d9df    4 of  78   androidx/compose/ui/focus/FocusInteropUtils_androidKt
def632d78860af0c   70 of 294   androidx/compose/ui/graphics/vector/VectorPainterKt
01c3dbadbbe94ad6   13 of  21   androidx/arch/core/executor/ArchTaskExecutor
4b73aae5ad0007c5    7 of  18   androidx/compose/foundation/MarqueeModifierNode$restartAnimation$1
80179b6856ad268a   14 of  14   androidx/compose/material3/tokens/StandardMotionTokens
df7abd59e3d2eaa9    1 of   1   kotlinx/coroutines/flow/SharingConfig
2bb0a5b984216174    5 of  90   androidx/compose/foundation/ClickableNode
a312305db81e600d    2 of  51   kotlinx/serialization/builtins/BuiltinSerializersKt
1f046c85a4b77c68   22 of  99   androidx/navigation/NavDestinationBuilder
a9bcf486c396d5f3   17 of  29   androidx/sqlite/util/ProcessLock
09625a1cb97a4167   11 of 168   kotlinx/serialization/json/internal/JsonNamesMapKt
046d913ea9a19798    2 of  11   retrofit2/CompletableFutureCallAdapterFactory
2750f553852e3c41    3 of   5   androidx/compose/ui/platform/WindowRecomposerPolicy$createAndInstallWindowRecomposer$1
f657bf38aee5cce7    5 of   7   androidx/compose/foundation/gestures/Orientation
90b5a283ec3b7562    2 of   2   okhttp3/Authenticator$Companion
9b81480492d3aa20   27 of 230   androidx/compose/ui/text/AnnotatedString
8d2c5eb294dcec38    7 of  22   com/bnyro/translate/util/SpeechHelper
4fde29d0bc531126    4 of  13   androidx/navigation/internal/NavContext
9dcba29b3b2e2ffe  226 of 242   androidx/compose/material3/tokens/TypographyTokens
69dde06a30f692c3    5 of   5   androidx/compose/ui/node/ObserverNodeOwnerScope
83972e4e9a6b9c36    4 of   6   androidx/compose/runtime/ParcelableSnapshotMutableLongState
4640ee2c8d750e9f   16 of  56   androidx/compose/ui/input/pointer/PointerEventType
6faa9a0a4a321414    1 of  21   androidx/compose/ui/geometry/MutableRectKt
46a174934189b83c   62 of 124   androidx/compose/runtime/saveable/RememberSaveableKt
09a83049d2cf40a7    3 of   3   androidx/compose/ui/graphics/AndroidGraphicsContext$UniqueDrawingIdApi29
345eaeebd97de841    3 of   3   androidx/compose/runtime/composer/gapbuffer/changelist/Operation$RemoveCurrentGroup
25f9ef0f535f3223   16 of 151   androidx/compose/ui/semantics/SemanticsConfiguration
6fec5b84a261dd86    8 of  13   kotlin/text/Regex$Companion
b105f9b5199f9aa0    6 of  11   androidx/lifecycle/SavedStateHandle$Companion
838bbb533a37097e    9 of  13   androidx/compose/animation/AnimatedVisibilityKt$AnimatedEnterExitImpl$shouldDisposeAfterExit$2$1
3828994728eb0217    3 of  10   androidx/compose/foundation/FocusableKt
2b5cbbcc729c2998    6 of  12   androidx/compose/runtime/SnapshotStateKt__ProduceStateKt$produceState$3$1
d2619159faf0125d   77 of 111   androidx/compose/ui/platform/CompositionLocalsKt
e256b30c8a9eb051    3 of   3   androidx/compose/ui/node/ObserverNodeOwnerScope$Companion
87254bacca142d0a   11 of  13   androidx/compose/ui/platform/AndroidComposeView$localeList$2
c0e29c8a174aa0b5   17 of  27   androidx/compose/ui/text/TextStyleKt
4e527316fd7ccba3    2 of   5   androidx/compose/ui/node/LayoutNode$Companion$ErrorMeasurePolicy$1
7a7dc043a77416d7    9 of  10   com/bnyro/translate/const/ThemeMode
b1cba8c749fe3b6f    5 of  14   androidx/compose/ui/input/pointer/PointerIconKt
dd12b990927b3d64   12 of  19   com/bnyro/translate/ui/models/TranslationModel$fetchBookmarkedLanguages$1
701e31407f4f55b4    8 of 118   okhttp3/internal/cache/CacheStrategy$Factory
977ded9bc703964c    2 of   9   androidx/compose/ui/text/SaversKt$ColorSaver$1
0d06fbb0ec681170    5 of   5   androidx/compose/ui/node/OnPositionedDispatcher$Companion$DepthComparator
bc909a0a9283ffb6    9 of  19   androidx/compose/ui/text/style/TextAlign$Companion
d5db885fa48172aa   21 of  61   androidx/compose/ui/node/NodeChain$Differ
1ec98c4c495f906a    3 of   3   androidx/core/view/ViewGroupKt$children$1
45789753ea17938d    5 of   6   androidx/compose/ui/text/style/LineBreak$Strategy$Companion
00c5e47c1cabd3a0   36 of  85   androidx/compose/ui/text/AndroidParagraph_androidKt
33ae53a8a2f1a944    4 of   5   androidx/compose/ui/layout/AlignmentLineKt
bf321d41598a1040    2 of   2   kotlinx/serialization/descriptors/StructureKind
cdaa4d38943bff15    3 of  66   kotlin/collections/MapsKt__MapsJVMKt
7e0403d5b4eda281    6 of  11   kotlin/LazyKt__LazyJVMKt
08140523074a61bd    5 of   6   androidx/compose/ui/graphics/colorspace/ColorModel$Companion
8c3fbe0fa392ba65   48 of  88   androidx/compose/ui/unit/Constraints
598224018cbebaf4    4 of   9   androidx/compose/ui/text/input/NullableInputConnectionWrapperApi24
44523c42a17692ad    2 of   2   androidx/compose/foundation/AbstractClickableNode$TraverseKey
ed3bd1d14edf59f8   43 of 159   androidx/compose/ui/graphics/OutlineKt
11d41062fc2cb655    9 of  10   androidx/savedstate/SavedStateRegistryController
9ba0480899b621d1    2 of   3   okhttp3/TrailersSource
4af611fd7f510f8b   11 of  13   androidx/sqlite/util/ProcessLock$Companion
d458618d8ad134d0    1 of   2   kotlinx/coroutines/channels/ChannelResult$Failed
44bd557943b059a1   25 of 115   androidx/compose/foundation/EdgeEffectWrapper
b48052d88e7a83f8    2 of   2   com/bnyro/translate/ui/nav/Destination$Translate
b9ba5f299d07f049    2 of  30   androidx/compose/ui/platform/IndirectPointerNavigationGestureDetector$gestureDetector$1
1220e5dfb0c64cdc    5 of   5   androidx/navigation/NavControllerViewModel$Companion
ce24049fdf305e62    7 of  10   androidx/compose/material3/ScaffoldLayoutContent
eb0fb4457bb04f17    3 of  27   androidx/compose/ui/autofill/FillableData_androidKt
c1bca5130cab03e9    2 of   2   androidx/compose/ui/layout/PinnableContainerKt
1d49eef4f37deb2e  177 of 366   androidx/compose/animation/core/Transition
09ec7d7ea1659e05    9 of 101   androidx/compose/ui/unit/TextUnitKt
8640e6a7f705dc1b   20 of  29   androidx/compose/animation/core/AnimationScope
bb47c064acdcbc05    6 of   6   androidx/compose/ui/node/LayoutNodeAlignmentLines
a198f7cacd7ff72c    3 of   8   androidx/compose/foundation/text/selection/SelectionRegistrarKt
db5e9c126cc4c78b   15 of  33   androidx/compose/ui/text/style/TextOverflow
72e127f0d621af35   93 of 541   androidx/compose/material3/CardKt
d3da5265c1938c25   33 of  35   androidx/compose/material3/tokens/TypographyKeyTokens
5e75f3c9ff359e80    6 of  13   androidx/compose/material3/internal/LayoutUtilKt
481937eb4afd7905    1 of   1   kotlinx/coroutines/scheduling/GlobalQueue
bab0d164a7be4066   30 of  73   androidx/compose/foundation/text/input/internal/EditorInfo_androidKt
79ab1a7ace6941b7   13 of  22   androidx/compose/animation/core/AnimationVector1D
14c5214617a56e34   57 of 161   androidx/compose/ui/graphics/colorspace/Rgb
d21fdbe39e09bbef   51 of  53   androidx/compose/material3/tokens/ColorSchemeKeyTokens
31ab30f50ad367ad   32 of 135   kotlinx/coroutines/internal/DispatchedContinuationKt
8fd0ec0702eb8d1f    5 of  19   androidx/compose/ui/semantics/SemanticsModifierKt
e1d57dc417598762    6 of  17   androidx/compose/runtime/DynamicValueHolder
99187677fa4b1915    5 of  22   androidx/compose/foundation/layout/ValueInsets
816bd4957e5a8790   14 of 116   androidx/compose/ui/text/input/EditingBuffer
f6bf0c86f36f8562    3 of  21   androidx/compose/foundation/lazy/layout/LazyLayoutIntervalContent
a1181b8edda0eb02    3 of  19   androidx/compose/animation/core/AnimationKt
69fb4173ea01eebc   27 of 120   androidx/room/RoomDatabaseKt__RoomDatabaseKt
63fc3540a9845300    2 of   2   androidx/compose/animation/ExitTransitionImpl
06e80eb7f687f29a    3 of  30   androidx/collection/SetWrapper
a17965a17af1d26c    6 of  22   kotlin/coroutines/ContinuationInterceptor$DefaultImpls
2143353d0ab4328c    2 of   2   androidx/compose/runtime/snapshots/MutableSnapshot$Companion
20fb30329f6723e0    8 of  14   androidx/compose/foundation/text/selection/SelectionMagnifierKt$rememberAnimatedMagnifierPosition$1$1
91db79d25fffbba5    7 of  38   androidx/compose/foundation/lazy/layout/LazyLayoutItemAnimator$DisplayingDisappearingItemsNode
8b8f5732fa7d2a97   23 of 107   kotlinx/serialization/SerializersKt__SerializersJvmKt
e4d5d37e6c10b7e2    3 of   3   androidx/compose/ui/text/font/FontWeightAdjustmentHelperApi31
92573b2d8f844aa7    8 of  22   androidx/compose/ui/layout/RootMeasurePolicy
27b4de58a2cef77c    1 of  25   kotlinx/serialization/modules/SerializersModuleBuildersKt
0fbd383c00995b79    4 of   4   androidx/compose/animation/ColorVectorConverterKt$ColorToVector$1
1a88f424860d04c5    6 of   8   androidx/navigationevent/compose/LocalNavigationEventDispatcherOwner_androidKt
2c9492830bd439a6    3 of   8   androidx/lifecycle/ViewModelProvider$Factory
81fb0a353f4518ec    1 of   3   androidx/room/RoomDatabase$createConnectionManager$3
ebe76b7f6ab3a647   65 of  99   androidx/compose/ui/layout/SubcomposeLayoutKt
e682fb1065e0d41e    2 of   2   androidx/room/coroutines/PassthroughConnectionPool$ConnectionElement$Key
c0e2486c1000f4ff    1 of   9   okhttp3/internal/platform/android/BouncyCastleSocketAdapter$Companion$factory$1
8422ecef76a0f21c   13 of  20   androidx/compose/animation/core/MutableTransitionState
437228e43e779995    2 of  66   androidx/compose/ui/graphics/colorspace/Xyz
fe9c84d1b03ee604   31 of 122   androidx/compose/foundation/layout/Arrangement
7ba9c7204f49ffb8   11 of  12   kotlin/coroutines/CoroutineContext$DefaultImpls
2019f28b8b73159d   44 of 284   androidx/compose/foundation/text/KeyboardOptions
c97ca72a65122739    2 of   2   androidx/compose/ui/layout/AlignmentLine$Companion
0aa6b2a28c033887    8 of  10   androidx/compose/ui/input/pointer/PointerIcon_androidKt
e5bd484c0d110c62   27 of  97   androidx/compose/ui/graphics/SimpleGraphicsLayerModifier
f8f83f0ceedae5a8   12 of  19   net/youapps/translation_engines/mh/obj/MhLanguage$$serializer
ea1cfcac36604c59    2 of   6   androidx/activity/compose/internal/BackHandlerCompat$onBackPressedCallback$1
a55bfcad8a2adf57    5 of  33   androidx/compose/ui/scrollcapture/ScrollCapture
603502a13f10d10f    1 of   8   androidx/compose/foundation/text/UndoManager$Entry
9dc519a7680460e9    2 of  46   androidx/core/os/HandlerCompat
3269c0d75f33411b    3 of   3   androidx/lifecycle/LifecycleDispatcher$DispatcherActivityCallback
5257ea0ffed2aa12   41 of 205   androidx/core/view/WindowInsetsCompat$Impl20
974ce39b66f4bebb    1 of   2   androidx/compose/ui/platform/PlatformTextInputModifierNodeKt$establishTextInputSession$1
a17d4b96d0c956bb    6 of  26   androidx/compose/material3/ButtonElevation$animateElevation$2$1
3cfeaa534e509464    3 of   3   androidx/compose/ui/layout/RootMeasurePolicy$measure$2
9dd289237d01c56b   13 of  21   androidx/compose/animation/core/TransitionKt$rememberTransition$1$1
918dcf9b2427d6aa   10 of  27   androidx/compose/foundation/gestures/ScrollableDefaults
a62e3344f8eb011c    3 of   3   androidx/compose/ui/focus/FocusTransactionsKt$grantFocus$1
696662689a305d9e   61 of 378   androidx/compose/ui/graphics/drawscope/DrawScope
330e45febec24490    2 of  13   androidx/compose/ui/semantics/SemanticsPropertiesKt$ActionPropertyKey$1
df13fac7ef69a611   38 of 133   androidx/compose/foundation/layout/SizeNode
14b951aac6a30f1e   27 of  39   androidx/compose/animation/core/SpringSimulation
07f3d427e0f1bf94   21 of  24   com/bnyro/translate/db/AppDatabase_Impl
ba218c545be30127   25 of  45   androidx/compose/foundation/BackgroundNode
a9d20e755d9ff68a    4 of  11   androidx/lifecycle/viewmodel/CreationExtras
1fc707971fefab0b   13 of  26   androidx/compose/foundation/lazy/layout/AwaitFirstLayoutModifier
61d1215da69b8aa2   20 of  36   androidx/compose/ui/platform/Wrapper_androidKt
d5f5799f9a0abad5   83 of 195   kotlinx/coroutines/scheduling/CoroutineScheduler$Worker
67d8b8ce707f23de    4 of  11   androidx/core/os/LocaleListPlatformWrapper
c84a15ab89dcd886    4 of  33   androidx/compose/ui/graphics/AndroidColorFilter_androidKt
e2d692e4a89cd413    4 of  32   kotlinx/serialization/json/internal/WriteModeKt
b662fa3644c7e453   10 of  19   androidx/compose/ui/semantics/SemanticsPropertyKey
2a8aadad0d750693    3 of   3   androidx/compose/ui/text/input/OffsetMapping$Companion$Identity$1
d4cfe10820c2d9c7    4 of  28   androidx/compose/ui/text/font/FontFamilyResolver_androidKt
3fd90d5b007b3e3b    2 of  12   androidx/navigation/NavControllerKt__NavController_androidKt
39469760a76d6589    9 of  48   kotlinx/coroutines/CancellableContinuationKt
79f8e7cc093a3bcd    3 of  12   androidx/compose/foundation/layout/ConsumedInsetsModifierElement
332c797b64b4e224    1 of   1   androidx/navigationevent/NavigationEventInfo
dd2444310764b2b6    1 of   4   androidx/emoji2/text/DefaultEmojiCompatConfig$DefaultEmojiCompatConfigHelper
cc99d27826345405    3 of   4   androidx/compose/ui/platform/AndroidUiDispatcher_androidKt
edbdd4177bd3cea9    6 of   9   androidx/compose/foundation/text/input/internal/LegacyPlatformTextInputServiceAdapter_androidKt
f8078a046b425590    8 of  43   androidx/activity/OnBackPressedDispatcher
e9f4cf4cb51a5f73    2 of   3   kotlinx/coroutines/CancelHandler$UserSupplied
65e33e678f6ef839    2 of  11   androidx/activity/ViewTreeFullyDrawnReporterOwner
82aa068ff2e41a15   16 of  21   androidx/compose/animation/SplineBasedFloatDecayAnimationSpec_androidKt
